price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
462000.0,3,1.75,1300,2580,1.0,5,7
330000.0,4,1.5,1890,7540,1.0,4,7
473000.0,3,2.25,1890,12236,1.0,3,8
449500.0,3,2.25,1780,7280,1.0,3,7
744000.0,4,2.75,2830,13059,2.0,3,10
700000.0,4,2.0,2490,4700,1.0,4,7
317950.0,3,2.5,1980,4500,2.0,3,7
542950.0,3,2.5,2070,39768,2.0,3,8
490000.0,3,1.75,1490,11360,1.0,3,8
475000.0,3,2.25,1580,8659,1.0,4,7
435000.0,3,2.75,2692,6197,2.0,3,9
627000.0,3,2.0,1940,3800,1.0,4,7
346500.0,4,2.5,2150,5100,1.5,3,7
412000.0,3,1.5,1320,8000,1.0,3,7
373000.0,3,1.75,1850,9655,1.0,3,7
725000.0,4,2.25,2880,8882,2.0,4,8
376000.0,6,2.5,2420,11662,1.0,4,7
552500.0,3,1.0,2020,4120,1.5,4,7
365000.0,5,2.0,2280,19000,1.5,3,6
700000.0,4,2.5,3010,46173,2.0,3,9
262500.0,4,2.0,1540,5110,1.0,3,7
660000.0,3,2.25,2280,6150,2.0,3,8
340000.0,4,2.5,2450,6941,2.0,3,7
660500.0,5,2.5,2950,5500,1.5,5,7
280000.0,1,1.0,690,1950,1.0,3,6
230000.0,2,1.0,1470,25661,1.5,3,4
417000.0,3,2.25,1840,11403,2.0,3,8
252000.0,3,1.0,1170,9730,1.0,3,7
791000.0,5,1.75,2344,4800,1.5,4,7
415000.0,1,1.0,1230,3774,1.0,4,6
339000.0,3,1.75,1150,13278,1.0,5,7
535000.0,3,1.0,1660,5100,1.0,3,7
369300.0,3,1.5,1480,21320,1.0,4,7
510000.0,4,2.5,2600,118666,1.0,3,7
542500.0,3,2.5,2040,10086,2.0,3,8
262500.0,3,1.0,970,7854,1.0,4,7
900000.0,6,3.0,2620,4350,1.0,3,7
1100000.0,4,3.5,4560,41636,2.0,3,9
825000.0,4,3.5,3620,6499,2.5,3,9
343500.0,3,2.0,1660,7509,1.0,3,7
273500.0,4,1.0,1360,6000,1.0,4,6
1000000.0,3,2.5,2044,5610,2.0,4,9
770000.0,5,3.0,2370,6000,1.5,3,8
400000.0,3,2.0,1170,3868,1.5,4,7
225000.0,3,1.0,1660,7210,1.0,3,7
345000.0,4,1.0,2020,18150,1.0,4,7
334850.0,2,1.0,870,5635,1.0,3,7
605000.0,5,3.0,3670,9600,1.0,3,8
760000.0,5,3.5,3180,14000,2.0,5,10
3300000.0,3,3.25,4220,41300,1.0,4,11
1060000.0,5,4.5,4820,13165,2.0,4,11
608000.0,3,2.0,2400,217800,2.0,3,8
1390000.0,3,2.25,2930,6000,2.0,3,11
299950.0,2,1.0,800,3000,1.0,3,6
818000.0,3,3.25,2200,4800,2.0,3,7
1860000.0,5,3.25,5570,9600,2.0,5,9
660000.0,3,3.25,1980,2850,3.0,3,7
1210000.0,4,2.5,3430,35120,2.0,3,10
475000.0,3,1.5,1930,11092,1.0,3,7
362950.0,4,1.75,2140,159865,1.0,4,7
452000.0,3,1.75,1110,9012,1.0,4,7
535000.0,5,2.25,2520,49222,2.0,4,8
479000.0,4,2.25,2270,9464,1.5,4,7
312000.0,4,2.0,1890,8362,1.0,3,7
459800.0,3,2.0,1690,16061,1.0,3,7
2480000.0,3,3.25,4340,4947,2.0,3,11
525000.0,3,2.25,2040,435600,2.0,4,7
250000.0,2,1.0,1110,26051,1.0,3,6
475000.0,5,2.0,2040,6180,2.0,4,7
235000.0,4,1.5,1920,11595,1.0,4,7
581000.0,4,1.0,1630,2566,1.5,3,7
415000.0,3,1.0,1520,9030,1.0,3,7
383000.0,3,1.5,1340,7725,1.0,4,8
315000.0,3,1.75,2500,8289,1.0,4,7
591000.0,3,2.0,1460,3600,2.0,3,7
750000.0,4,2.25,3140,12150,2.0,3,9
712000.0,4,2.5,3140,32336,1.5,3,10
510000.0,3,2.5,2310,53578,1.0,4,8
480000.0,2,1.0,710,4800,1.0,2,6
538000.0,3,1.0,1460,7200,1.0,3,7
464000.0,2,2.75,730,5000,1.0,3,7
476000.0,3,2.5,1440,3840,2.0,3,7
740000.0,3,2.5,2710,18480,2.0,3,10
395000.0,4,2.5,2740,8336,2.0,4,9
498000.0,3,2.5,1690,4088,2.0,3,7
400000.0,3,1.0,1410,9704,1.0,3,8
225000.0,3,2.5,2170,11745,1.0,4,7
330000.0,3,2.25,1340,4080,1.5,3,6
490000.0,3,2.75,1990,31200,1.0,3,8
740000.0,4,2.25,2920,46355,2.0,4,9
148900.0,4,1.75,1700,6000,1.0,3,7
475000.0,2,2.5,1620,14467,2.0,3,7
415000.0,2,1.0,760,4000,1.0,3,7
229500.0,3,1.0,1230,6000,1.0,4,7
1360000.0,5,3.75,4960,13990,2.0,3,11
385000.0,4,2.5,2030,11375,1.0,3,7
230000.0,3,2.25,1830,11331,1.0,3,7
238000.0,2,1.0,750,6480,1.0,3,6
968060.0,4,2.5,2620,16200,1.0,4,7
380000.0,5,1.75,3000,6000,1.0,5,7
285000.0,1,1.0,1060,54846,1.0,3,5
449000.0,4,2.5,1980,5400,2.0,3,8
625000.0,4,1.0,1600,5500,1.5,4,7
318989.0,4,2.25,2000,9000,1.0,4,8
445000.0,3,1.5,1310,1266,2.0,3,8
750000.0,3,1.0,1120,8549,1.0,3,7
959000.0,3,2.5,3320,11875,1.0,5,10
330000.0,3,2.5,2370,9102,2.0,3,9
280000.0,3,1.0,940,7913,1.0,3,6
556000.0,3,2.25,2020,3600,2.0,3,8
405000.0,3,2.0,1450,6081,1.0,4,7
397000.0,5,1.0,1170,6757,1.0,4,6
895990.0,4,2.75,3555,6565,2.0,3,9
259000.0,3,2.0,1610,14046,2.0,3,7
420000.0,2,1.0,960,112384,1.0,3,7
518000.0,3,2.5,1680,2096,2.0,3,8
425000.0,3,1.75,1380,8182,1.0,5,7
182500.0,2,1.0,1040,13920,1.0,3,6
549900.0,3,1.5,1380,3031,1.5,4,7
445000.0,3,1.75,1850,16863,1.0,4,7
452000.0,2,1.75,1740,5400,1.0,4,7
559000.0,3,2.5,2010,5200,2.0,3,8
250000.0,4,1.75,1860,7350,1.0,4,7
250000.0,1,1.0,750,4000,1.0,3,6
625000.0,4,2.5,1750,9000,1.0,3,8
549900.0,2,1.75,1140,936,2.0,3,8
430000.0,4,1.5,1560,6534,1.0,4,7
835000.0,3,2.5,2960,6856,2.0,3,10
329000.0,4,2.5,1600,6765,1.0,3,7
940000.0,4,2.75,2080,4000,1.5,3,8
539950.0,3,2.0,1560,3200,1.5,3,7
658000.0,4,2.75,3310,6166,2.0,3,9
218250.0,3,1.5,1080,9774,1.0,3,7
655000.0,4,2.5,2860,12394,2.0,3,10
255000.0,3,2.0,1490,7599,1.0,3,7
215000.0,3,1.0,1210,7175,1.0,3,7
1270000.0,3,1.75,2240,5657,1.5,4,8
2920000.0,4,4.75,4575,24085,2.5,5,10
424305.0,3,2.5,1600,5960,2.0,5,8
480000.0,5,3.0,2240,15435,1.0,5,7
475000.0,3,1.75,1550,4054,1.5,4,7
285000.0,4,1.75,2130,8151,1.0,4,7
765000.0,5,3.0,2870,5700,1.0,3,7
372000.0,3,2.5,2430,5000,2.0,3,8
470000.0,2,1.0,900,5512,1.0,3,7
451000.0,5,2.75,2830,8925,1.5,3,7
442200.0,4,1.75,1620,8132,1.0,3,8
335000.0,3,1.75,1790,5120,1.0,4,6
625000.0,3,1.75,2240,6050,1.0,4,8
345000.0,3,2.5,1870,3584,2.0,3,8
255950.0,4,1.0,1500,11050,1.0,5,7
570000.0,4,1.0,1490,6000,1.5,3,7
685000.0,3,1.5,2230,8558,2.0,3,8
273148.0,3,1.75,1710,7210,1.0,4,7
349950.0,5,2.5,2250,7176,1.0,3,7
545000.0,4,2.0,1700,2350,1.0,3,6
403000.0,3,2.5,1502,1400,3.0,3,7
792000.0,3,2.5,3320,12840,1.0,3,10
337000.0,3,2.5,2235,43560,1.0,5,7
212000.0,2,1.0,1070,7386,1.0,3,6
542000.0,2,2.25,1800,2819,2.0,4,9
622500.0,4,2.5,2980,8107,2.0,3,9
260000.0,3,1.75,1670,8511,1.0,3,7
525000.0,3,1.75,2620,38350,1.0,4,8
975000.0,5,3.5,5470,35071,2.0,3,11
1140000.0,4,1.75,3080,6500,1.0,4,9
500000.0,3,1.0,940,10360,1.0,4,7
343000.0,4,2.5,2070,4500,2.0,3,7
515000.0,2,1.75,950,15219,1.0,3,8
290000.0,3,2.5,1600,6848,2.0,3,7
952500.0,4,1.5,2550,5055,2.0,4,10
200000.0,2,1.0,1400,9600,1.5,4,6
419995.0,3,2.25,1830,7500,1.0,4,7
455000.0,3,2.5,1600,7829,2.0,3,7
319000.0,3,1.0,1390,12823,1.0,4,7
390000.0,3,1.75,2092,250905,1.0,3,7
474000.0,2,1.0,1090,3160,1.0,3,7
551000.0,3,2.5,2010,17362,2.0,3,8
230000.0,3,2.25,1500,7210,1.0,3,7
790000.0,4,2.5,3500,9198,2.0,3,9
1230000.0,3,2.5,2660,1967,3.0,3,9
259000.0,4,1.75,1580,8856,2.0,3,7
306000.0,3,1.5,1250,8700,1.0,4,7
392500.0,3,1.0,1100,7650,1.0,3,7
1070000.0,4,2.25,3240,12930,2.0,4,9
350500.0,2,2.5,1290,1445,3.0,3,8
825000.0,4,3.5,3810,9792,2.0,3,9
235000.0,4,1.0,1500,6360,1.5,3,6
650000.0,3,2.0,2660,257875,1.0,4,8
265000.0,4,1.0,1860,8505,1.0,4,7
822500.0,2,1.0,1450,7098,1.0,3,7
705000.0,3,2.75,2260,4000,2.0,4,8
2630000.0,6,4.75,5540,7200,2.5,4,11
630000.0,4,2.0,1610,5000,2.0,5,7
784500.0,4,5.0,5820,13906,2.0,3,11
410000.0,3,2.5,3040,6054,2.0,3,9
618000.0,5,1.75,1880,18295,1.0,4,7
265000.0,3,1.0,1070,4800,1.0,3,6
240000.0,2,1.0,870,6552,1.0,3,6
415000.0,4,2.25,2520,4200,1.5,4,7
274000.0,2,2.0,1700,7992,1.0,4,7
420000.0,5,3.0,2150,6117,1.0,3,7
1060000.0,4,2.75,1590,6000,1.5,4,8
1420000.0,4,5.25,4670,43950,2.0,3,12
295000.0,3,1.5,1670,10800,1.0,4,8
595000.0,3,2.5,2550,6677,2.0,3,8
1730000.0,4,3.0,3700,20570,1.0,4,10
261000.0,3,1.75,1350,7686,1.0,3,7
780000.0,5,2.5,1660,4000,1.5,5,8
589000.0,3,1.5,1390,5040,1.0,3,7
690000.0,4,3.5,2980,2147,2.5,3,10
524000.0,4,2.25,2190,15491,2.0,3,8
380000.0,2,2.5,1230,987,2.0,3,7
357500.0,3,1.0,1000,4080,1.0,4,7
635000.0,5,1.75,2240,4750,1.0,4,7
934000.0,9,3.0,2820,4480,2.0,3,7
270000.0,3,2.0,1820,7750,1.0,3,8
325000.0,3,2.0,1670,17071,1.0,3,7
384950.0,3,1.0,1540,7740,1.0,4,7
310000.0,3,1.0,1210,9730,1.0,4,7
353000.0,3,2.5,2550,6021,2.0,3,7
170500.0,2,1.0,1060,7700,1.0,3,7
885250.0,4,2.5,3670,49658,2.0,3,10
245000.0,3,1.5,1550,9126,1.0,5,7
455000.0,3,1.0,1300,3550,1.5,3,7
305000.0,4,2.5,2430,5959,2.0,3,8
840000.0,7,4.5,4290,37607,1.5,5,10
905000.0,5,3.5,3500,10155,2.0,3,10
219200.0,3,2.0,1680,7000,1.5,4,7
455000.0,3,1.5,1250,8004,1.0,3,7
285000.0,2,1.0,910,8155,1.0,4,6
300000.0,3,1.5,1320,15053,1.0,3,7
83000.0,2,1.0,900,8580,1.0,3,5
174500.0,2,2.5,1240,2689,2.0,3,7
695000.0,4,2.5,2960,10760,2.0,3,9
539000.0,5,2.25,2590,7245,1.0,3,8
552700.0,2,1.0,1100,2800,1.0,3,7
571500.0,3,1.0,1300,6710,1.0,4,6
3300000.0,8,4.0,7710,11750,3.5,5,12
186950.0,2,2.0,1390,1302,2.0,3,7
520000.0,3,1.75,1430,53628,2.0,3,8
3650000.0,5,3.75,5020,8694,2.0,3,12
543000.0,4,2.25,2060,8767,2.0,3,8
330000.0,4,2.25,2000,10679,1.0,3,7
529000.0,3,2.0,1530,3400,1.0,3,7
365000.0,3,1.0,950,8450,1.0,3,7
473000.0,3,3.0,1380,1081,3.0,3,8
403500.0,3,1.0,1830,8004,1.0,3,8
544000.0,3,1.5,1790,8203,1.5,3,7
621000.0,3,1.0,1340,4000,1.5,4,7
672600.0,3,2.25,1520,5750,2.0,3,8
689800.0,2,1.75,1370,3125,1.0,3,7
613000.0,3,1.5,1470,4480,1.0,4,7
808000.0,4,2.25,2500,8866,2.0,4,9
301000.0,3,1.0,1060,9241,1.0,4,7
340000.0,3,1.75,1210,9635,1.0,4,7
475000.0,3,2.5,1630,7586,2.0,3,8
359000.0,3,2.0,3085,7280,1.0,4,7
490000.0,3,1.0,920,4800,1.0,4,6
648360.0,4,1.75,2260,7005,1.0,4,7
340000.0,3,1.75,1730,11986,1.0,5,6
300000.0,3,2.25,1960,1585,2.0,3,7
1650000.0,4,2.75,3190,14904,1.0,4,9
280000.0,3,1.75,1550,7410,1.5,5,7
245000.0,4,1.75,1930,7650,1.0,4,8
564000.0,4,1.0,1170,4590,1.5,4,7
698000.0,3,1.75,1220,7447,1.0,4,7
319000.0,3,1.0,960,8556,1.0,3,7
695000.0,4,3.5,3310,21050,2.0,5,9
335000.0,3,1.0,1350,14212,1.0,4,6
602000.0,4,1.75,2420,37800,1.0,4,8
206000.0,4,2.0,1700,6025,1.0,3,6
1100000.0,4,3.0,3320,5760,2.0,3,9
491150.0,3,2.5,1470,3971,2.0,3,7
390000.0,4,2.75,2500,12848,1.0,3,8
393000.0,4,2.5,2641,8091,2.0,3,7
665000.0,2,2.0,1615,4590,1.5,5,8
475000.0,2,2.0,1540,54450,2.0,3,7
387500.0,3,3.25,1860,2218,3.0,3,8
580000.0,5,2.0,2700,10875,1.0,4,7
930000.0,3,2.5,3290,6830,2.0,3,10
625000.0,3,1.75,2700,18893,1.0,4,7
325000.0,3,2.0,1570,5600,1.0,3,8
235000.0,3,1.75,1950,8712,1.0,3,7
745000.0,4,2.75,2410,5650,1.5,5,8
223000.0,4,2.0,1200,8470,1.0,4,7
413450.0,3,2.5,1540,1614,3.0,3,8
720000.0,5,2.75,2860,5379,2.0,3,9
568000.0,4,2.0,2340,50233,1.0,4,7
382000.0,2,2.0,1350,2560,1.0,4,8
574000.0,2,2.25,1100,1114,2.0,3,8
405000.0,3,2.5,2070,4697,2.0,3,7
572000.0,3,2.5,2360,9938,1.0,3,8
675000.0,4,2.25,2760,12100,2.0,4,9
165000.0,4,1.0,1220,7980,1.5,3,6
260000.0,4,1.0,1220,7980,1.5,3,6
196000.0,3,1.0,1220,6719,1.0,3,6
515000.0,3,2.5,3020,12184,2.0,3,8
810000.0,4,3.5,3470,7396,2.0,3,8
365650.0,4,2.25,2380,7700,2.0,4,8
651000.0,3,3.0,2260,1834,2.0,3,8
240000.0,2,1.0,720,6345,1.0,3,6
299000.0,3,2.0,1730,6007,1.0,3,8
768000.0,3,2.5,2660,10928,2.0,3,9
397380.0,2,1.0,1030,5072,1.0,3,6
476000.0,4,3.0,2890,6885,1.0,3,7
315000.0,3,1.0,890,5200,1.0,3,7
160000.0,3,1.75,1370,8006,2.0,3,7
427500.0,3,1.75,1430,16200,1.0,4,7
688000.0,3,1.5,1760,4880,1.5,3,8
530000.0,3,3.25,1510,1125,3.0,3,8
195000.0,4,1.75,1320,7694,1.0,3,7
250200.0,3,1.5,1180,7384,1.0,5,7
1100000.0,3,2.25,1560,8570,1.0,5,7
732500.0,3,2.5,2470,10321,2.0,3,9
194250.0,3,2.25,2190,8834,1.0,3,7
526000.0,4,2.0,1610,8000,1.0,3,7
520000.0,4,2.75,2700,9882,2.0,3,7
645500.0,4,2.5,2990,8622,2.0,3,9
570000.0,1,1.0,720,7540,1.0,4,6
725000.0,2,1.0,2410,5930,2.0,3,9
560000.0,2,1.0,1010,9219,1.0,4,7
283450.0,5,2.75,2770,6116,1.0,3,7
863000.0,4,1.75,2800,5400,1.0,3,9
815000.0,4,2.0,1400,4800,2.0,3,7
245000.0,2,1.0,1020,7679,1.0,5,6
1320000.0,4,3.0,2860,10292,1.0,4,8
1160000.0,4,3.5,4270,12305,2.0,3,10
480000.0,3,2.5,2270,4488,2.0,3,7
329950.0,2,1.0,900,5220,1.0,4,6
299500.0,4,2.5,2010,12085,2.0,3,8
460000.0,3,2.5,1690,5131,1.0,3,7
515000.0,5,3.5,2310,5249,2.0,3,8
483000.0,4,1.5,1220,3780,1.5,3,7
377000.0,4,2.5,2170,11511,2.0,3,8
355000.0,2,1.75,1760,4600,1.0,4,7
640000.0,4,1.75,2100,3000,1.5,4,7
270000.0,4,1.0,1430,5909,1.0,3,6
559950.0,5,3.5,2450,8193,2.0,3,9
352000.0,4,1.75,1850,5712,1.0,3,7
595888.0,3,1.75,1870,9000,1.0,5,9
1600000.0,4,3.5,3890,3600,2.0,3,9
380000.0,2,1.0,1000,4800,1.0,3,6
802000.0,2,2.5,2210,6327,1.0,3,8
683000.0,4,2.5,2620,10489,2.0,3,9
222400.0,3,2.0,1200,9566,1.0,3,7
410000.0,3,2.75,1690,5763,1.0,5,7
480000.0,3,1.75,1680,2552,1.0,4,7
430000.0,3,1.75,3440,10428,1.5,5,8
439950.0,5,1.75,2190,7500,1.0,3,7
797500.0,4,2.5,3270,8223,2.0,3,10
379000.0,4,1.5,1280,5460,1.5,5,7
575000.0,1,1.0,1310,8667,1.5,1,6
247500.0,3,1.0,1660,11060,1.0,4,7
385000.0,4,2.75,2700,37011,2.0,3,9
423000.0,4,1.75,1940,6909,1.0,4,7
550000.0,3,1.75,1520,5618,1.0,3,7
543000.0,2,1.0,1070,4700,1.0,5,7
465000.0,5,1.75,2000,10246,1.0,3,7
280000.0,3,2.5,1020,2217,2.0,3,7
665000.0,6,3.0,2480,9720,2.0,3,8
440000.0,4,2.75,2420,10200,1.0,3,8
618000.0,2,1.0,1890,4700,1.0,4,7
572000.0,3,2.25,1860,4000,1.5,5,7
454000.0,3,1.0,1970,22144,1.0,4,7
249000.0,3,2.5,1850,7200,1.0,3,7
395000.0,4,2.75,1970,37026,1.0,4,8
690000.0,3,2.0,1890,6620,1.0,4,8
526500.0,3,1.5,1310,7236,1.0,4,7
325000.0,4,1.5,1870,7220,2.0,3,7
495000.0,3,3.0,1520,4080,2.0,5,7
825000.0,5,3.0,3070,8474,2.0,3,9
383000.0,3,1.5,1400,14850,1.5,4,7
320000.0,3,1.75,1960,11931,1.0,3,7
475000.0,3,2.5,2680,87117,1.0,3,7
275000.0,3,2.5,2030,6326,2.0,3,7
1150000.0,2,2.25,2320,9300,1.5,5,9
455000.0,3,1.75,1760,11371,1.0,5,8
262000.0,5,1.0,1870,7800,1.0,3,7
300000.0,3,2.25,1730,10030,1.0,4,8
525000.0,3,2.5,1720,7950,1.5,4,7
360000.0,4,2.25,2620,8100,1.0,4,7
699950.0,3,2.5,2510,4106,2.0,3,9
375000.0,4,2.5,2040,109336,1.5,4,8
625000.0,4,1.75,2410,6770,1.0,4,7
470000.0,5,2.5,2210,9655,1.0,3,8
537000.0,4,1.75,2230,7957,1.0,4,7
250000.0,3,2.0,1560,32137,1.0,5,7
835000.0,4,2.5,2950,48351,2.0,3,10
650000.0,4,2.0,2850,4497,1.5,3,7
350000.0,3,1.75,1740,29597,1.0,4,7
415000.0,5,2.75,2060,8906,1.0,4,7
788000.0,4,2.5,2680,8778,2.0,4,8
640000.0,4,2.75,3150,7379,1.5,4,7
360000.0,6,1.75,2230,10080,1.0,3,7
692500.0,6,1.75,2230,10080,1.0,3,7
425000.0,4,1.5,1600,6180,1.5,3,6
645000.0,4,1.5,1600,6180,1.5,3,6
713000.0,4,3.25,2840,54400,1.0,4,8
430000.0,3,2.75,2550,11160,2.0,3,8
280000.0,3,2.25,1700,7210,1.0,4,7
215000.0,3,2.0,1470,2052,1.5,3,7
534000.0,5,1.75,2120,8625,1.0,3,7
1160000.0,3,2.75,2380,5572,2.0,3,9
1170000.0,3,2.5,2670,5000,2.0,5,9
199990.0,2,1.0,890,6430,1.0,3,6
946000.0,4,3.0,3140,9058,1.0,3,9
295000.0,4,1.0,1260,7800,1.5,3,7
750000.0,5,3.5,2990,212137,2.0,3,8
1230000.0,4,2.5,3120,49456,2.0,4,9
183500.0,3,1.0,1010,7520,1.0,4,6
180000.0,3,1.0,1020,5500,1.5,3,7
707000.0,5,4.5,3540,21217,2.0,4,8
230000.0,2,0.75,900,3527,1.0,3,6
192500.0,3,1.0,1100,9750,1.0,4,7
759000.0,3,1.5,1980,5800,1.0,4,8
462000.0,5,1.75,1250,10530,1.0,4,7
229000.0,4,1.5,1820,22814,1.5,3,7
399950.0,2,2.25,1140,1184,2.0,3,8
512000.0,2,2.25,1170,1313,3.0,3,8
410000.0,5,2.75,2910,5802,2.0,3,7
210000.0,2,1.0,970,5500,1.0,3,7
685000.0,3,2.5,2520,10175,1.0,3,8
247500.0,3,2.25,1620,6000,1.0,3,7
489000.0,4,2.0,2120,11479,1.0,4,7
725000.0,4,1.75,2700,6000,1.0,4,8
670000.0,5,3.0,2520,13001,2.0,3,8
1000000.0,3,1.75,2610,6360,2.0,3,8
255000.0,3,2.0,1490,8371,1.5,3,7
465000.0,3,1.75,2760,9137,1.0,3,7
259000.0,3,1.75,1260,3604,1.0,3,7
695000.0,3,3.5,2630,4713,2.0,3,9
505000.0,3,1.75,1800,7210,1.0,3,7
631500.0,2,1.0,1130,2640,1.0,4,8
630500.0,3,1.0,1180,3600,1.5,3,7
740000.0,3,1.5,1830,4000,1.0,4,7
554000.0,2,2.0,1870,5580,1.0,3,8
400000.0,3,2.5,2580,214315,1.5,3,8
529941.0,3,2.0,1660,10000,1.0,4,7
731781.0,3,3.0,2630,4972,2.0,3,9
2150000.0,3,3.5,4660,5500,2.0,5,10
585000.0,4,2.5,2370,15200,1.0,3,8
180000.0,2,1.0,1150,5695,1.0,4,6
568500.0,3,2.75,2180,7519,1.0,4,7
813000.0,4,2.75,3370,6675,1.0,4,8
1090000.0,5,2.25,3650,13068,1.0,4,10
424000.0,4,2.0,2100,4857,2.0,3,8
235000.0,2,1.0,670,5600,1.0,3,6
740000.0,3,3.5,2420,4000,2.0,5,9
415000.0,1,1.0,760,3000,1.0,3,7
432000.0,3,2.75,2200,14925,1.0,3,6
1270000.0,5,3.25,4410,35192,2.0,3,12
419000.0,2,1.0,720,4592,1.0,4,6
239000.0,2,1.0,1130,15190,1.0,4,7
900000.0,4,2.5,2230,4372,2.0,5,8
330000.0,5,1.75,2100,7347,1.0,3,7
510000.0,3,1.75,2060,58341,1.0,3,8
465000.0,4,2.5,3060,6000,2.0,3,9
1700000.0,3,2.75,2810,18731,2.0,4,10
490000.0,3,2.25,2550,8588,1.0,3,9
1000000.0,3,2.25,3040,52302,1.0,3,9
244950.0,4,2.5,1790,19177,1.0,4,7
361000.0,5,2.75,2380,7500,1.0,3,7
650000.0,5,2.25,2400,13450,1.0,5,7
230005.0,2,1.0,1030,6000,1.0,2,7
293000.0,4,2.5,3250,235063,1.0,3,9
445000.0,3,3.0,1970,24318,1.0,3,8
780000.0,4,3.25,3900,40962,2.0,3,10
625000.0,3,1.75,3160,76230,1.0,4,8
239950.0,3,1.75,1440,7200,1.0,3,7
335000.0,3,1.5,2040,6000,1.0,3,7
612000.0,3,2.5,2120,7401,2.0,3,8
200000.0,2,1.0,830,8000,1.0,3,6
345000.0,3,1.75,3140,8571,1.0,4,8
520000.0,4,2.5,2410,6440,1.0,3,8
855000.0,4,2.25,2190,4080,2.0,3,8
567500.0,4,1.75,2190,5060,1.0,3,7
208000.0,3,1.5,1210,7247,1.0,4,7
474950.0,3,2.25,1850,2575,2.0,3,9
419000.0,3,2.25,1760,16418,1.0,3,7
390000.0,2,1.0,860,1800,1.0,3,7
539000.0,7,2.25,2620,6890,2.0,4,7
569000.0,4,1.75,2400,21196,1.0,5,8
611000.0,3,1.0,1850,5000,1.5,3,7
760000.0,3,2.5,4040,147856,2.0,3,9
400000.0,4,2.5,2530,7563,1.0,3,7
835000.0,3,2.25,2120,54014,2.0,4,9
310000.0,4,2.5,2130,9013,2.0,3,8
685000.0,3,1.75,1940,7313,1.0,4,8
202500.0,3,1.0,1120,8576,1.0,3,6
540000.0,3,2.5,2400,5817,2.0,3,8
295000.0,4,2.5,1810,4871,2.0,3,8
250000.0,2,1.75,1350,4023,1.0,3,7
330000.0,2,2.0,1550,435600,1.5,2,7
481000.0,2,1.0,1620,3880,1.0,4,7
475000.0,4,2.5,2040,16200,2.0,3,8
265000.0,3,2.5,1660,5250,2.0,4,8
380000.0,3,2.5,1980,17342,2.0,3,10
790000.0,4,2.5,2690,8036,2.0,4,9
620000.0,2,2.25,2910,6110,2.0,4,9
709050.0,4,3.5,2720,9000,2.0,3,8
475000.0,3,2.5,2160,35912,2.0,3,8
440000.0,3,2.25,1760,10835,1.0,4,8
269500.0,2,1.0,930,4000,1.0,3,6
520000.0,5,1.75,2040,5280,1.0,4,7
229500.0,1,1.0,1180,22000,1.0,3,6
335000.0,4,1.75,2000,10890,1.0,4,7
680000.0,4,2.75,3310,50951,2.0,3,9
1390000.0,4,3.5,3130,3900,2.0,3,9
740000.0,4,2.5,2300,9900,1.0,3,8
270000.0,3,2.25,2140,9990,1.0,4,8
510000.0,4,2.0,2210,5572,1.5,3,7
300000.0,2,1.0,970,13700,1.0,3,6
1300000.0,5,2.25,2690,10800,1.0,4,8
675000.0,4,2.0,1890,5188,1.5,4,7
925850.0,6,3.25,3140,14923,2.0,3,10
255500.0,2,1.0,1440,43560,1.0,4,7
450000.0,3,2.5,2910,17172,2.0,3,10
280000.0,3,1.0,1310,22652,1.0,3,7
245000.0,4,2.25,2140,8800,2.0,4,7
344950.0,3,1.0,1090,6712,1.0,4,7
1950000.0,4,4.0,4690,6900,2.0,3,11
1500000.0,3,1.5,1910,21374,1.0,1,8
232603.0,3,1.75,1750,11461,2.0,4,7
220000.0,5,2.5,1760,10200,1.5,3,6
239000.0,3,2.5,1360,5754,2.0,3,7
400000.0,3,1.75,1730,9211,1.0,3,8
2180000.0,6,2.75,4710,11000,2.0,3,10
511200.0,4,1.75,1480,7875,1.0,3,7
680000.0,4,2.5,2520,5000,2.0,3,9
410000.0,5,2.5,2670,184140,1.0,3,8
391265.0,3,2.0,1440,3900,1.0,3,8
575000.0,3,2.0,1750,5750,1.0,5,7
850000.0,3,2.25,1950,3600,1.5,5,8
210000.0,3,1.0,1020,6000,1.0,3,5
325000.0,4,2.5,1820,9161,1.0,4,7
682000.0,4,2.5,2390,53941,2.0,3,8
430000.0,3,2.5,1400,7508,2.0,4,7
385000.0,3,1.75,2370,6360,1.0,3,7
435000.0,1,1.0,670,1800,1.0,5,6
550000.0,4,1.0,2420,15520,2.0,4,7
503000.0,4,2.75,2100,7350,1.0,5,7
676000.0,4,2.5,2800,5368,2.0,3,8
234000.0,3,2.0,1640,5280,1.5,5,6
734200.0,4,2.5,2760,5000,1.5,5,7
920000.0,3,3.25,3660,66211,2.0,3,10
224000.0,3,1.75,1100,10125,1.0,4,7
1400000.0,3,2.75,3130,19530,1.0,3,8
185000.0,3,1.0,1320,7155,1.0,4,6
268000.0,3,1.75,1480,8009,1.0,3,7
675000.0,4,2.25,2260,8715,1.0,4,8
620000.0,4,2.25,2210,10039,1.0,4,8
565000.0,5,1.75,1910,9720,1.0,4,7
410000.0,3,1.75,1760,3520,1.0,3,7
225000.0,2,1.0,1396,111949,1.0,3,7
640000.0,4,2.75,3040,7274,2.0,3,9
374000.0,2,1.0,1140,5650,1.0,3,6
415000.0,4,2.0,1780,12161,1.0,5,7
