id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,yr_built
5252000170,250000.0,3,1.75,1910,10230,1.0,0.0,4,7,1964
2676500080,268500.0,4,2.5,2100,4237,2.0,0.0,3,8,2006
3585900080,1070000.0,6,3.25,3560,21400,2.0,0.0,4,9,1952
5126900321,295000.0,4,2.5,2290,4539,2.0,0.0,3,7,2001
8563500020,780000.0,3,2.25,2130,11782,1.0,0.0,4,8,1977
6624030050,354000.0,3,2.5,2160,15817,2.0,0.0,3,8,1999
4343800080,305000.0,2,1.0,860,7250,1.0,0.0,3,6,1949
4099500605,840000.0,4,2.5,2360,9600,1.0,0.0,3,8,1973
4217401365,1480000.0,5,3.25,3680,10300,1.5,0.0,4,10,1927
923000095,525000.0,3,1.0,1560,8100,1.0,0.0,4,8,1952
2919201365,650000.0,4,2.75,2610,4160,3.0,0.0,5,8,1910
9297300500,435000.0,2,1.0,870,4000,1.0,0.0,3,7,1950
6073200010,660000.0,3,1.0,1210,9622,1.0,0.0,3,8,1955
8807810660,350000.0,3,1.0,1150,12877,1.0,0.0,4,6,1970
1789800020,375900.0,6,1.5,2550,33740,1.0,0.0,4,8,1958
3275300050,272000.0,3,3.0,2430,10500,1.0,0.0,4,8,1983
952001660,500000.0,4,1.5,1330,5750,1.5,0.0,3,7,1915
4023500362,540000.0,4,1.75,2040,9322,1.0,0.0,3,8,1977
5518800010,515000.0,5,3.25,2740,9629,1.0,0.0,5,7,1977
3204800430,415000.0,4,1.75,1920,7700,2.0,0.0,4,7,1970
5152960080,375000.0,3,2.75,2200,9600,1.0,0.0,4,8,1977
7696500280,182500.0,3,1.0,910,7194,1.0,0.0,4,7,1971
8643000190,310000.0,3,1.5,1860,10379,1.0,0.0,3,7,1963
7202360670,889000.0,4,3.5,3920,9555,2.0,0.0,3,9,2004
731500170,342000.0,4,2.25,1964,3541,2.0,0.0,3,9,2013
5096300130,413000.0,3,2.0,1520,3451,1.0,0.0,3,8,1996
1441600020,960000.0,5,4.0,3720,15200,2.0,0.0,3,10,2005
6163900073,180000.0,2,1.0,770,9370,1.0,0.0,3,7,1947
5581400080,770000.0,4,2.5,3210,14910,2.0,0.0,3,10,1995
8100000080,224400.0,3,1.75,1070,7200,1.0,0.0,3,7,1994
3645100280,385000.0,3,2.25,1920,4833,1.0,0.0,4,7,1921
8581400345,315000.0,4,3.0,2210,4191,2.0,0.0,3,7,2004
4345300050,294999.0,4,2.5,1660,9760,2.0,0.0,3,7,1994
6143000020,175000.0,3,1.75,1910,17003,1.5,0.0,4,8,1963
6143000020,299000.0,3,1.75,1910,17003,1.5,0.0,4,8,1963
111000190,146000.0,2,1.0,780,9750,1.0,0.0,3,6,1937
5306100255,290000.0,3,2.25,1650,10336,1.0,0.0,3,7,1962
5249803745,367500.0,2,1.0,810,4800,1.0,0.0,3,6,1919
8656300345,334999.0,3,2.5,1650,13816,2.0,0.0,3,7,1998
582000185,655000.0,3,1.75,1960,5520,1.0,0.0,4,7,1952
6662410250,480000.0,4,2.25,2230,11200,1.0,0.0,4,7,1977
1053000010,465000.0,3,1.5,1280,4720,1.0,0.0,4,7,1941
2473100635,297950.0,3,2.0,1240,10800,1.0,0.0,3,7,1967
7960100050,590000.0,3,2.0,1860,3600,1.5,0.0,3,7,1915
1177000130,805000.0,4,2.75,2410,6000,1.0,0.0,5,8,1950
8732160250,204250.0,3,2.25,1960,7708,1.0,0.0,4,7,1984
3905100630,500000.0,3,2.25,1710,4561,2.0,0.0,4,8,1994
5469501410,490000.0,4,2.5,3480,12696,1.0,0.0,4,9,1977
4027700006,405000.0,4,2.5,2670,20894,2.0,0.0,3,9,2002
305010190,680000.0,4,2.5,2830,8399,2.0,0.0,3,9,1998
1446400715,280000.0,2,1.0,1310,6600,1.0,0.0,3,6,1942
6072000380,505000.0,4,2.75,2200,9778,1.0,0.0,4,8,1962
6977000080,560000.0,4,2.5,2280,9874,2.0,0.0,3,9,1989
8651440780,231000.0,3,2.0,1640,4875,1.0,0.0,4,7,1977
3298701025,135000.0,2,1.0,750,5217,1.0,0.0,4,6,1943
475000605,800000.0,4,3.0,3520,4895,1.0,0.0,3,8,1954
1023059430,420000.0,3,2.5,2720,8622,2.0,0.0,3,8,2002
3760000020,360000.0,3,1.0,1660,9600,1.0,0.0,3,7,1963
3905090080,642000.0,4,2.5,2560,8780,2.0,0.0,3,9,1992
339600290,379950.0,3,2.0,1080,5077,1.0,0.0,3,7,1985
9542400010,745000.0,3,1.75,2050,11041,1.5,0.0,5,9,1959
1498303895,630000.0,4,2.0,2670,3240,1.5,0.0,4,9,1930
9238450430,275000.0,3,1.0,990,9798,1.0,0.0,3,7,1968
5269200050,175000.0,2,1.0,700,8174,1.0,0.0,3,5,1941
1982200430,560000.0,4,1.75,1880,3880,1.5,0.0,4,7,1944
1336800185,1190000.0,3,2.75,2500,5568,2.0,0.0,5,9,1905
1561910190,399950.0,3,2.5,2570,10431,2.0,0.0,3,9,1989
5415350480,752000.0,4,2.5,2940,10382,2.0,0.0,4,9,1991
1126059108,1200000.0,4,3.5,3930,43560,2.0,0.0,3,10,2003
3818700185,400000.0,4,1.5,2150,11026,1.0,0.0,4,7,1952
7883601155,240000.0,3,2.0,1330,6000,1.0,0.0,4,7,1900
7559600430,640000.0,5,2.5,3220,4759,2.0,0.0,3,8,2003
3449820380,564450.0,3,2.5,2710,6174,2.0,0.0,3,9,1998
5450900010,993500.0,4,2.25,4070,23321,2.0,0.0,4,10,1968
2624079028,997950.0,4,3.5,4270,117176,2.0,0.0,3,9,2008
3095000185,526000.0,3,1.0,1320,5250,1.5,0.0,5,7,1913
4476400275,335000.0,3,1.75,2100,8298,1.0,0.0,4,7,1952
2568800290,425000.0,3,1.0,1180,8400,1.0,0.0,3,7,1951
5111400086,110000.0,3,1.0,1250,53143,1.0,0.0,5,6,1945
2524049108,1380000.0,5,4.25,4050,18827,1.0,0.0,4,10,1979
629410130,707000.0,4,3.25,3200,7081,2.0,0.0,3,9,2004
4139440480,796500.0,3,2.75,2590,12063,2.0,0.0,3,10,1993
7016300050,420000.0,4,2.5,2030,8100,1.0,0.0,3,7,1973
3425059099,625000.0,5,2.5,2700,21208,1.0,0.0,4,8,1955
9541600280,620000.0,3,1.75,1670,9900,1.0,0.0,4,8,1957
3025300225,1450000.0,5,2.75,3090,19865,1.0,0.0,4,9,1953
7214770020,549950.0,5,2.5,2650,54380,2.0,0.0,3,9,1984
7227801630,275000.0,4,2.0,1440,10920,1.0,0.0,3,5,1943
7284900098,705000.0,3,2.5,2820,7200,1.0,0.0,3,9,1979
7696630080,197000.0,3,1.75,1690,7735,1.0,0.0,4,7,1976
3235390010,265000.0,3,1.75,1420,8126,1.0,0.0,3,8,1991
2966800010,297000.0,4,1.75,1790,5341,1.0,0.0,4,7,1951
1450900020,268000.0,3,2.0,1610,8416,1.0,0.0,3,7,1994
3626039028,417500.0,3,1.0,1160,7491,1.0,0.0,4,6,1917
7856560380,760000.0,4,2.25,2500,8500,2.0,0.0,4,8,1979
9202650130,620000.0,4,2.5,1910,7683,2.0,0.0,3,8,1987
5706201470,525000.0,3,2.25,1960,12350,1.0,0.0,4,7,1961
8835210130,300000.0,2,1.5,1150,3927,2.0,0.0,3,7,1982
8731990440,299900.0,4,2.75,2330,7200,1.0,0.0,4,8,1977
9500900430,265000.0,4,1.75,1900,10588,1.0,0.0,5,6,1958
7796000095,1090000.0,3,2.75,3170,34850,1.0,0.0,5,9,1957
9276200190,569950.0,5,1.0,1420,6250,1.5,0.0,4,8,1926
1447600285,212500.0,2,2.0,1030,21712,1.0,0.0,4,6,1938
1338800280,1460000.0,4,1.5,2650,6900,2.0,0.0,4,9,1909
3211200420,300000.0,3,1.0,910,7700,1.0,0.0,4,7,1971
2770604082,629950.0,3,2.5,1680,1683,2.0,0.0,3,9,2014
7334600280,349900.0,2,1.75,1550,9230,1.0,0.0,3,6,1969
5406500440,690000.0,4,2.5,2780,6235,2.0,0.0,3,8,2001
1235100328,1450000.0,5,4.0,4070,11334,2.0,0.0,3,10,2014
4141010050,1290000.0,3,2.5,3240,12625,2.0,0.0,3,11,1987
9510310280,696000.0,4,3.5,3650,38546,2.0,0.0,3,9,1996
725069102,650000.0,3,2.25,2180,60112,2.0,0.0,3,8,1976
8562901350,640000.0,3,3.5,2480,10800,2.0,0.0,3,8,1998
1442700430,499950.0,5,2.5,3180,23809,1.0,0.0,3,9,1978
7454001405,387500.0,4,1.0,1370,7140,2.0,0.0,3,6,1942
5561300980,500000.0,4,2.25,2420,36680,2.0,0.0,4,8,1977
3904950190,500000.0,3,2.25,1760,4539,2.0,0.0,3,8,1988
5300200050,280000.0,4,2.75,2230,10160,1.0,0.0,3,7,1968
7334501300,308000.0,3,1.75,1630,11475,1.0,0.0,4,7,1979
4068300280,255000.0,3,1.75,1550,9720,1.0,0.0,3,7,1976
2625079030,545000.0,3,2.5,3550,136343,2.0,0.0,3,10,1977
8025700460,279000.0,4,1.75,1840,7275,1.0,0.0,3,7,1976
8956000460,625000.0,3,2.5,2010,3200,2.0,0.0,3,9,2009
2329800630,274950.0,3,1.75,1670,7415,1.0,0.0,3,7,1987
2491200050,423000.0,3,1.75,1820,6038,1.0,0.0,4,7,1952
6181700250,350000.0,2,1.0,720,5820,1.0,0.0,5,6,1950
2460500020,305000.0,4,1.75,2370,10140,1.0,0.0,3,7,1968
7893801760,368000.0,3,1.75,2120,11340,1.0,0.0,4,7,1966
7338402850,250000.0,4,3.0,1800,2500,2.0,0.0,3,7,2000
1423910130,220000.0,3,1.75,1230,8917,1.0,0.0,4,7,1966
2769602135,435000.0,3,2.0,1380,2500,1.0,0.0,3,7,1986
4365200425,350000.0,2,1.0,740,7680,1.0,0.0,4,6,1922
2473380920,206325.0,5,2.5,1720,10202,1.5,0.0,3,7,1970
2473380920,339000.0,5,2.5,1720,10202,1.5,0.0,3,7,1970
2787700630,399000.0,4,2.5,2100,7355,1.0,0.0,5,7,1969
6917700305,529000.0,2,1.0,1210,7667,1.0,0.0,3,6,1950
7215720420,640000.0,4,2.5,2210,7722,2.0,0.0,3,9,1999
2856100250,735000.0,4,2.5,2470,2550,3.0,0.0,3,8,2004
9421500130,378000.0,5,2.5,2760,8015,1.0,0.0,4,8,1960
1250201640,775000.0,3,2.0,2540,7200,1.5,0.0,4,8,1905
1974300020,380000.0,4,2.5,2270,11500,1.0,0.0,3,8,1967
1771000290,340000.0,3,1.75,1280,16200,1.0,0.0,3,8,1976
1870400605,600000.0,4,2.25,1970,7125,1.5,0.0,3,7,1908
4047200825,400000.0,1,1.0,1390,60984,1.0,0.0,3,6,1960
7304300430,364000.0,4,1.0,1020,11383,1.5,0.0,5,6,1947
1453600182,285000.0,2,1.0,800,6240,1.0,0.0,3,6,1954
9828700235,669000.0,3,1.0,1560,4500,1.5,0.0,5,7,1915
3448002285,475000.0,4,2.0,2100,13468,1.0,0.0,5,7,1962
2513500010,747000.0,2,1.0,990,4000,1.0,0.0,4,7,1911
9284801100,317000.0,3,1.5,1060,5750,1.0,0.0,2,7,1981
8901000491,390000.0,2,1.0,1270,8164,1.0,0.0,4,6,1941
452002135,1070000.0,4,2.5,2740,5000,2.0,0.0,3,9,2012
6610000591,1210000.0,4,2.75,2470,5500,1.0,0.0,3,9,1960
6072400470,518000.0,4,2.5,2070,10244,1.0,0.0,3,8,1969
1865800250,147500.0,3,1.75,1010,6552,1.0,0.0,3,7,1969
6072650250,555000.0,4,2.25,2220,8125,1.0,0.0,4,8,1965
8807900233,427500.0,2,2.0,1090,934,3.0,0.0,3,8,2008
9238440020,265950.0,3,2.5,1490,3840,2.0,0.0,3,7,2002
9325800005,247500.0,2,1.0,700,6046,1.0,0.0,3,6,1950
7520000020,244000.0,4,1.0,1450,8960,1.0,0.0,3,6,1943
3904920380,578550.0,3,2.5,2120,6602,2.0,0.0,4,8,1989
3630080430,451000.0,4,2.5,1670,3315,2.0,0.0,3,7,2005
8682262230,489000.0,2,1.75,1810,4220,2.0,0.0,3,8,2004
7214800430,475000.0,3,3.0,2540,18900,1.0,0.0,3,7,1978
6430000275,485000.0,3,2.0,1420,4080,1.5,0.0,3,7,1905
1924079090,530000.0,3,2.75,2440,45738,2.0,0.0,3,8,1987
1509500380,379000.0,4,2.5,2570,10155,2.0,0.0,3,9,1994
8651410670,189950.0,3,1.0,920,6460,1.0,0.0,5,6,1969
3629830250,637500.0,4,3.0,2320,4468,2.0,0.0,3,8,1999
814000020,460000.0,3,1.0,1130,7000,1.0,0.0,3,6,1944
7852010950,543500.0,4,2.5,2550,5835,2.0,0.0,3,8,1998
2105200010,515000.0,4,2.5,2030,39049,1.0,0.0,4,7,1953
3404700080,476800.0,3,1.75,1900,43700,1.5,0.0,4,6,1919
1890000275,815000.0,3,1.5,1940,3570,2.0,0.0,4,8,1916
7852000010,455600.0,3,2.5,2420,8252,2.0,0.0,3,7,1998
4232902335,1200000.0,5,4.0,2710,2800,3.0,0.0,3,10,1974
1312930250,242000.0,3,1.75,1310,9645,1.0,0.0,3,7,1979
6446200305,715000.0,4,2.5,2650,30500,1.0,0.0,4,8,1960
4475000170,370000.0,4,3.0,2580,5511,2.0,0.0,3,8,1999
6146600185,160000.0,2,1.0,1040,13100,1.0,0.0,5,6,1912
3905040780,520000.0,4,3.0,2190,5085,2.0,0.0,4,8,1992
3336000170,335000.0,4,1.0,1480,6500,1.5,0.0,4,7,1914
8835700010,919000.0,4,2.5,3620,17133,1.0,0.0,3,10,1993
303800020,425000.0,3,2.75,3370,13929,2.0,0.0,3,9,1986
3971700670,420000.0,5,2.5,2100,14395,1.0,0.0,3,7,1983
2481610050,905000.0,4,3.0,3370,47959,2.0,0.0,4,10,1981
4154304505,435000.0,2,1.0,2240,7200,1.0,0.0,4,7,1940
9430100020,725000.0,4,2.75,2630,7505,2.0,0.0,3,8,1994
2436700280,840000.0,4,1.75,2330,4000,2.0,0.0,5,8,1924
3760500514,853505.0,3,2.5,2820,14890,1.0,0.0,3,9,1985
7853302130,418500.0,3,2.5,2060,4399,2.0,0.0,3,7,2007
811000050,826000.0,3,1.5,1890,5000,1.5,0.0,3,9,1929
8691330130,742000.0,4,2.5,2810,10986,2.0,0.0,3,10,1997
6623400050,180000.0,4,1.0,1470,18581,1.5,0.0,3,6,1924
9542801410,286000.0,4,1.75,2190,8400,2.0,0.0,2,8,1978
7202330190,421200.0,3,2.5,1440,3060,2.0,0.0,3,7,2003
3303950660,390000.0,3,3.0,2480,14141,1.0,0.0,3,8,1994
4140930010,739000.0,4,2.5,2780,6737,2.0,0.0,3,9,2002
2724069169,499900.0,4,3.0,2180,12196,2.0,0.0,4,7,1968
1338300010,842500.0,3,2.25,2560,3996,1.5,0.0,3,8,1910
5238800020,492500.0,2,2.25,1600,80400,2.0,0.0,4,7,1978
4154305575,836500.0,3,2.5,2230,7200,3.0,0.0,3,9,1996
6821102385,334000.0,2,1.0,900,1818,2.0,0.0,4,7,1945
6600410480,179900.0,3,1.0,1010,9920,1.0,0.0,3,6,1977
3793500050,310000.0,3,2.5,1890,6300,2.0,0.0,3,7,2003
641900050,335000.0,4,2.25,2160,8817,1.0,0.0,3,7,1965
641900050,499950.0,4,2.25,2160,8817,1.0,0.0,3,7,1965
2402100715,658500.0,2,1.0,1410,5101,1.5,0.0,3,8,1927
1453602313,297000.0,2,1.5,1430,1650,3.0,0.0,3,7,1999
7525900050,780000.0,3,2.25,2206,82031,1.0,0.0,3,6,1983
1088801350,525000.0,3,2.5,2320,9610,1.0,0.0,3,9,1990
3575302759,365000.0,2,1.75,1270,7500,1.0,0.0,4,7,1982
3508100161,500000.0,4,3.0,2570,9104,2.0,0.0,3,7,1930
8651410190,179950.0,3,1.0,920,4875,1.0,0.0,5,6,1969
1823099028,440000.0,3,2.0,1790,32379,1.0,0.0,3,7,2007
9414700020,331000.0,4,3.0,2483,5701,2.0,0.0,3,8,2005
7575610250,225000.0,3,2.25,1650,7739,1.0,0.0,3,8,1986
5153900080,199000.0,3,1.0,1510,9100,1.0,0.0,3,7,1966
7525410190,550000.0,3,1.75,2910,35200,1.5,0.0,3,8,1979
1868902745,805000.0,3,2.0,2710,4500,1.5,0.0,4,8,1929
3327750020,347000.0,3,1.0,940,9198,1.0,0.0,3,7,1968
9269260420,436000.0,4,2.5,2640,3899,2.0,0.0,3,7,2000
8673400190,557000.0,3,2.5,1630,1587,3.0,0.0,3,8,2004
1951600250,135000.0,3,1.0,830,9600,1.0,0.0,3,7,1959
5459000305,648752.0,3,2.25,2060,9953,1.0,0.0,5,8,1964
4122900020,1390000.0,4,3.0,4040,20001,1.0,0.0,3,9,1972
5212000020,630100.0,4,2.75,1910,11356,1.0,0.0,5,7,1977
6450303235,269000.0,3,1.5,1320,2625,2.0,0.0,3,7,1986
7227501190,250000.0,3,1.0,1220,5038,1.0,0.0,5,6,1942
7853300020,475000.0,5,2.75,3100,5298,2.0,0.0,3,7,2007
2922703235,290000.0,1,1.0,550,5700,1.0,0.0,2,6,1916
6138000095,219000.0,3,1.0,1080,10639,1.5,0.0,3,7,1953
2356800020,416000.0,2,1.0,880,6650,1.0,0.0,5,6,1918
3861440010,302000.0,4,2.75,2030,9120,1.0,0.0,4,7,1988
2505500009,565000.0,4,2.0,2040,8281,2.0,0.0,3,7,1961
3388000080,281700.0,3,1.0,1570,8316,1.0,0.0,3,7,1962
480000170,480000.0,2,1.0,1500,3420,1.0,0.0,3,7,1902
7334600170,345000.0,3,1.5,1390,13860,2.0,0.0,3,7,1979
7222000244,300000.0,3,3.0,2850,9375,1.0,0.0,3,8,1977
9558020840,364950.0,4,2.5,2070,2992,2.0,0.0,3,8,2002
8732190380,231000.0,3,1.75,1220,8817,1.0,0.0,3,7,1978
2249800080,445000.0,3,2.0,1630,8702,1.0,0.0,3,9,1987
2062600020,530000.0,2,2.5,1785,779,2.0,0.0,3,7,1975
7660100309,353500.0,3,2.5,1260,972,2.0,0.0,3,8,2008
6093900280,209950.0,3,1.5,1380,11130,1.0,0.0,3,7,1960
4154303125,650000.0,3,1.75,2330,7200,1.0,0.0,4,8,1950
2695600005,325000.0,2,1.0,840,4239,1.0,0.0,3,7,1948
3826500020,257000.0,3,2.25,1730,9516,1.0,0.0,3,8,1978
9238440130,337000.0,4,2.5,2230,5970,2.0,0.0,4,7,2002
3630030010,541000.0,3,2.5,1790,4038,2.0,0.0,3,8,2005
1592000130,577500.0,3,2.5,2280,10879,2.0,0.0,3,9,1984
2487200279,560000.0,3,2.5,2430,5128,1.0,0.0,3,8,1978
1959703070,979700.0,5,3.0,3730,5500,1.5,0.0,3,7,1927
4038700680,750000.0,5,3.0,2230,8560,1.0,0.0,3,8,1960
6392003810,530000.0,4,1.75,1814,5000,1.0,0.0,4,7,1951
7806210250,235000.0,4,1.75,1920,9350,1.0,0.0,4,7,1977
5137300130,465000.0,4,2.5,1930,9653,1.0,0.0,4,9,1968
4279600010,630000.0,6,3.0,2470,9328,2.0,0.0,3,8,1982
2540830020,445000.0,3,2.25,1630,6449,1.0,0.0,3,7,1986
9169100185,565000.0,3,1.75,1490,5000,1.0,0.0,3,8,1954
859000022,330000.0,3,2.5,1740,1844,2.0,0.0,3,8,2008
1180005050,463000.0,4,2.75,1900,6000,1.0,0.0,3,7,1961
7335400020,219500.0,3,1.0,1090,6710,1.5,0.0,5,5,1912
8902000050,622200.0,3,1.75,1720,7200,1.0,0.0,3,7,1959
1972200698,474800.0,2,3.25,1400,1243,3.0,0.0,3,8,2000
415100010,465000.0,4,2.5,2090,9702,1.0,0.0,5,7,1965
5500200010,389950.0,3,1.75,1580,9049,1.0,0.0,3,8,1966
1842390130,650000.0,4,2.5,2620,19864,2.0,0.0,4,8,1984
5466380050,304500.0,4,2.5,2030,5202,2.0,0.0,3,8,2001
7417700185,307000.0,3,1.0,1020,8484,1.0,0.0,3,6,1949
4127000050,485000.0,3,2.5,1540,7120,1.0,0.0,3,7,1938
8084900170,1560000.0,5,3.0,3910,16200,1.0,0.0,4,9,1960
2205700470,650500.0,5,4.25,3920,11412,2.0,0.0,3,7,1955
6070800050,710000.0,3,2.5,2330,9160,2.0,0.0,3,9,1997
8815400020,601000.0,4,1.75,1950,4200,1.0,0.0,5,7,1951
5006000170,293000.0,4,1.0,1130,8308,1.5,0.0,4,6,1944
7202310010,597500.0,3,2.5,2620,4800,2.0,0.0,3,7,2002
323089005,240000.0,2,1.0,1120,45302,1.0,0.0,4,5,1932
7387500235,340000.0,3,1.75,1960,8136,1.0,0.0,3,7,1948
3726800010,270000.0,2,1.0,1150,3600,1.0,0.0,3,6,1910
2621760290,365000.0,4,2.5,2800,6820,2.0,0.0,4,7,1997
6046401300,428000.0,3,2.0,1310,2550,1.0,0.0,3,7,1986
3326069026,600000.0,3,1.75,2340,57499,1.0,0.0,3,8,1988
1862700290,339900.0,4,2.5,2340,9748,1.0,0.0,3,8,1981
4331000190,275000.0,3,1.0,1290,11250,1.0,0.0,3,7,1956
5101400994,361600.0,2,1.0,760,6380,1.0,0.0,3,6,1941
1615900020,325000.0,6,2.0,2780,13950,2.5,0.0,4,7,1955
2804600005,1050000.0,3,2.0,2090,4077,1.5,0.0,4,8,1931
7431500280,959750.0,4,3.0,3060,50002,1.0,0.0,4,8,1957
6303401365,210000.0,3,1.0,1110,7962,1.0,0.0,3,7,1962
2817850290,258000.0,3,2.0,1790,7879,1.5,0.0,3,7,1998
3205100080,468000.0,3,1.5,1830,9848,1.0,0.0,5,7,1962
8151600101,115000.0,2,1.0,790,7252,1.0,0.0,3,5,1930
3764650010,500000.0,3,2.5,2300,4307,2.0,0.0,3,8,1998
3521069150,431000.0,3,2.5,2440,71002,1.0,0.0,4,9,1996
4345000440,241500.0,3,2.0,1310,7349,1.0,0.0,3,7,1995
2600130190,982000.0,4,2.5,2790,10289,2.0,0.0,3,9,1987
305010050,665000.0,4,2.5,2510,5936,2.0,0.0,3,9,1998
3761100257,1220000.0,3,3.0,4560,16339,2.0,0.0,3,10,2001
952003340,380000.0,2,1.0,780,3910,1.0,0.0,3,6,1918
513000585,631500.0,4,2.0,2530,5650,1.5,0.0,4,8,1910
1049010050,386100.0,3,2.0,1270,6760,1.0,0.0,5,7,1972
7221400285,265000.0,2,1.0,820,8423,1.0,0.0,3,6,1957
7518502210,645500.0,2,1.0,1890,5202,1.5,0.0,4,7,1909
1646501845,570000.0,3,2.0,1270,3090,2.0,0.0,5,7,1911
8081020380,1200000.0,4,2.5,3350,11688,1.0,0.0,3,10,1995
2158900095,605000.0,2,1.0,1550,3200,1.5,0.0,3,8,1927
3881900605,445000.0,2,1.0,950,4800,1.0,0.0,3,6,1941
5700002285,495000.0,4,1.75,2040,3570,1.0,0.0,4,7,1917
6392002635,594000.0,4,1.75,1870,5200,2.0,0.0,4,7,1937
6822100305,465000.0,3,1.75,1720,5280,1.0,0.0,4,8,1943
1871400585,160000.0,2,1.0,1020,13647,1.0,0.0,5,6,1915
925069134,870000.0,4,2.0,3090,41147,1.0,0.0,3,7,1990
3326059238,500000.0,4,2.25,2050,7201,2.0,0.0,3,8,1994
5469502660,439950.0,4,2.25,2460,14600,1.0,0.0,4,8,1977
2425700022,425000.0,4,1.75,1730,11890,1.0,0.0,2,7,1955
5292200010,447500.0,4,2.0,1770,3332,2.0,0.0,3,7,1924
9477000080,415000.0,4,1.5,1540,7886,2.0,0.0,3,7,1967
3905100840,500000.0,3,2.25,1580,4379,2.0,0.0,4,8,1994
7885800290,337000.0,4,2.5,3200,5772,2.0,0.0,3,8,2003
9475710170,419950.0,4,2.5,2220,6800,2.0,0.0,3,7,2002
6885900415,290000.0,4,2.75,2240,8162,2.0,0.0,5,7,1946
5285200020,349950.0,2,1.75,1640,4176,1.0,0.0,4,7,1948
4039400430,330000.0,3,1.5,1170,4950,1.0,0.0,4,7,1960
2481610170,965000.0,4,2.25,3160,34560,1.0,0.0,4,10,1981
7135521680,665000.0,4,2.5,2600,17388,2.0,0.0,3,9,1996
2011000020,265000.0,3,1.75,1630,5999,1.5,0.0,4,7,1985
1196002395,545400.0,3,2.0,2850,19200,1.0,0.0,3,8,2004
3876590420,350000.0,4,3.0,2560,5606,2.0,0.0,3,9,2004
3260810150,355000.0,3,2.0,2160,8091,1.5,0.0,3,8,2000
7015201015,879000.0,3,3.0,3030,5156,1.5,0.0,4,9,1929
3151600035,261590.0,2,1.0,760,6407,1.0,0.0,3,6,1943
2254502070,512500.0,3,3.0,2260,2400,2.0,0.0,3,7,1909
2926049237,417500.0,5,3.0,2270,6664,1.0,0.0,3,7,1995
7785000230,970000.0,5,3.0,3480,15185,2.0,0.0,4,8,1964
1561900330,397500.0,4,3.0,2350,9952,1.0,0.0,3,9,1989
1370800940,1350000.0,3,2.5,2390,5500,1.0,0.0,3,9,1952
8691300900,840000.0,4,2.5,3730,9847,2.0,0.0,3,10,1997
5104510490,312900.0,4,2.5,1630,4473,2.0,0.0,3,7,2003
3432500210,325000.0,2,1.0,1130,6908,1.5,0.0,3,6,1945
2537500040,763000.0,4,2.5,3220,7873,2.0,0.0,3,10,1994
3332500100,475000.0,3,2.5,1800,3300,2.0,0.0,3,7,2004
7625702616,219000.0,2,2.5,809,940,2.0,0.0,3,7,2003
2561330040,415000.0,3,2.25,1820,9694,1.0,0.0,3,7,1977
1423049019,90000.0,2,1.0,580,7500,1.0,0.0,3,5,1943
1423049019,220000.0,2,1.0,580,7500,1.0,0.0,3,5,1943
9277200065,616000.0,3,2.0,2900,5650,1.0,0.0,3,8,1959
1920079039,269500.0,2,1.0,1140,74052,1.0,0.0,4,6,1968
5315101728,770000.0,4,3.0,2320,7200,1.0,0.0,3,7,1943
326069164,840000.0,4,2.5,3450,43216,2.0,0.0,3,9,2000
2695600410,428950.0,2,1.0,1760,4441,1.0,0.0,3,8,1950
9348700610,800000.0,4,3.75,3370,6766,2.0,0.0,3,9,2005
7308900100,401000.0,4,1.0,1940,5753,1.5,0.0,3,7,1947
1453601502,303697.0,4,2.0,2520,7334,1.0,0.0,3,7,1955
4077800593,355000.0,3,1.0,1360,8968,1.0,0.0,3,7,1956
9268200641,350000.0,2,1.0,800,5040,1.0,0.0,3,6,1960
6705850300,754999.0,4,2.5,3010,9323,2.0,0.0,3,10,1992
3720800115,982218.0,3,1.75,2340,5500,2.0,0.0,3,9,1988
8079040330,406500.0,3,2.0,1780,8621,1.0,0.0,3,8,1992
1923300315,565000.0,2,1.75,1720,3000,1.0,0.0,5,7,1925
3336001316,160000.0,2,1.0,830,4500,1.0,0.0,3,6,1920
3100500065,970000.0,5,2.75,3500,5040,2.0,0.0,3,9,1927
795000620,115000.0,3,1.0,1080,6250,1.0,0.0,2,5,1950
795000620,124000.0,3,1.0,1080,6250,1.0,0.0,2,5,1950
7954300740,527000.0,4,2.5,2830,6163,2.0,0.0,3,9,2000
6933600456,970000.0,4,2.75,3600,5040,2.0,0.0,3,9,2004
9357000650,535000.0,4,2.5,2340,5600,2.0,0.0,3,7,1921
7347600490,245000.0,3,2.0,2040,13125,1.0,0.0,3,6,1910
5095400760,337000.0,3,1.75,1310,12750,1.0,0.0,3,7,1993
1245003660,630000.0,3,2.0,1470,6000,1.0,0.0,3,8,1950
3275300040,320000.0,3,1.75,1370,9900,1.0,0.0,4,7,1983
4036800900,447000.0,3,1.0,1310,7000,1.0,0.0,4,7,1958
8648220150,226500.0,3,1.75,1640,10762,1.0,0.0,3,7,1988
2738600220,451000.0,3,2.5,2050,4876,2.0,0.0,3,8,2005
1593000690,315000.0,3,1.0,1170,62290,2.0,0.0,3,5,1986
5101406536,450000.0,2,1.0,1340,7250,1.0,0.0,4,7,1951
2267000485,635000.0,3,1.5,2240,5300,1.0,0.0,5,7,1955
822059059,292500.0,2,1.0,880,17743,1.0,0.0,4,5,1951
